movieid,name,genres_general,genres
"219","Cure, The (1995)","Drama","Drama"
"220","Castle Freak (1995)","Horror","Horror"
"222","Circle of Friends (1995)","Drama|Romance","Drama"
"222","Circle of Friends (1995)","Drama|Romance","Romance"
"223","Clerks (1994)","Comedy","Comedy"
"224","Don Juan DeMarco (1995)","Comedy|Drama|Romance","Comedy"
"224","Don Juan DeMarco (1995)","Comedy|Drama|Romance","Drama"
"224","Don Juan DeMarco (1995)","Comedy|Drama|Romance","Romance"
"225","Disclosure (1994)","Drama|Thriller","Drama"
"225","Disclosure (1994)","Drama|Thriller","Thriller"
"227","Drop Zone (1994)","Action|Thriller","Action"
"227","Drop Zone (1994)","Action|Thriller","Thriller"
"228","Destiny Turns on the Radio (1995)","Comedy","Comedy"
"229","Death and the Maiden (1994)","Drama|Thriller","Drama"
"229","Death and the Maiden (1994)","Drama|Thriller","Thriller"
"230","Dolores Claiborne (1995)","Drama|Thriller","Drama"
"230","Dolores Claiborne (1995)","Drama|Thriller","Thriller"
"231","Dumb & Dumber (Dumb and Dumber) (1994)","Adventure|Comedy","Adventure"
"231","Dumb & Dumber (Dumb and Dumber) (1994)","Adventure|Comedy","Comedy"
"232","Eat Drink Man Woman (Yin shi nan nu) (1994)","Comedy|Drama|Romance","Comedy"
"232","Eat Drink Man Woman (Yin shi nan nu) (1994)","Comedy|Drama|Romance","Drama"
"232","Eat Drink Man Woman (Yin shi nan nu) (1994)","Comedy|Drama|Romance","Romance"
"233","Exotica (1994)","Drama","Drama"
"234","Exit to Eden (1994)","Comedy","Comedy"
"235","Ed Wood (1994)","Comedy|Drama","Comedy"
"235","Ed Wood (1994)","Comedy|Drama","Drama"
"236","French Kiss (1995)","Action|Comedy|Romance","Action"
"236","French Kiss (1995)","Action|Comedy|Romance","Comedy"
"236","French Kiss (1995)","Action|Comedy|Romance","Romance"
"237","Forget Paris (1995)","Comedy|Romance","Comedy"
"237","Forget Paris (1995)","Comedy|Romance","Romance"
"238","Far From Home: The Adventures of Yellow Dog (1995)","Adventure|Children","Adventure"
"238","Far From Home: The Adventures of Yellow Dog (1995)","Adventure|Children","Children"
"239","Goofy Movie, A (1995)","Animation|Children|Comedy|Romance","Animation"
"239","Goofy Movie, A (1995)","Animation|Children|Comedy|Romance","Children"
"239","Goofy Movie, A (1995)","Animation|Children|Comedy|Romance","Comedy"
"239","Goofy Movie, A (1995)","Animation|Children|Comedy|Romance","Romance"
"240","Hideaway (1995)","Thriller","Thriller"
"241","Fluke (1995)","Children|Drama","Children"
"241","Fluke (1995)","Children|Drama","Drama"
"242","Farinelli: il castrato (1994)","Drama|Musical","Drama"
"242","Farinelli: il castrato (1994)","Drama|Musical","Musical"
"243","Gordy (1995)","Children|Comedy|Fantasy","Children"
"243","Gordy (1995)","Children|Comedy|Fantasy","Comedy"
"243","Gordy (1995)","Children|Comedy|Fantasy","Fantasy"
"246","Hoop Dreams (1994)","Documentary","Documentary"
"247","Heavenly Creatures (1994)","Crime|Drama","Crime"
"247","Heavenly Creatures (1994)","Crime|Drama","Drama"
"248","Houseguest (1994)","Comedy","Comedy"
"249","Immortal Beloved (1994)","Drama|Romance","Drama"
"249","Immortal Beloved (1994)","Drama|Romance","Romance"
"250","Heavyweights (Heavy Weights) (1995)","Children|Comedy","Children"
"250","Heavyweights (Heavy Weights) (1995)","Children|Comedy","Comedy"
"251","Hunted, The (1995)","Action","Action"
"252","I.Q. (1994)","Comedy|Romance","Comedy"
"252","I.Q. (1994)","Comedy|Romance","Romance"
"253","Interview with the Vampire: The Vampire Chronicles (1994)","Drama|Horror","Drama"
"253","Interview with the Vampire: The Vampire Chronicles (1994)","Drama|Horror","Horror"
"254","Jefferson in Paris (1995)","Drama","Drama"
"255","Jerky Boys, The (1995)","Comedy","Comedy"
"256","Junior (1994)","Comedy|Sci-Fi","Comedy"
"256","Junior (1994)","Comedy|Sci-Fi","Sci-Fi"
"257","Just Cause (1995)","Mystery|Thriller","Mystery"
"257","Just Cause (1995)","Mystery|Thriller","Thriller"
"258","Kid in King Arthur's Court, A (1995)","Adventure|Children|Comedy|Fantasy|Romance","Adventure"
"258","Kid in King Arthur's Court, A (1995)","Adventure|Children|Comedy|Fantasy|Romance","Children"
"258","Kid in King Arthur's Court, A (1995)","Adventure|Children|Comedy|Fantasy|Romance","Comedy"
"258","Kid in King Arthur's Court, A (1995)","Adventure|Children|Comedy|Fantasy|Romance","Fantasy"
"258","Kid in King Arthur's Court, A (1995)","Adventure|Children|Comedy|Fantasy|Romance","Romance"
"259","Kiss of Death (1995)","Crime|Drama|Thriller","Crime"
"259","Kiss of Death (1995)","Crime|Drama|Thriller","Drama"
"259","Kiss of Death (1995)","Crime|Drama|Thriller","Thriller"
"260","Star Wars: Episode IV - A New Hope (1977)","Action|Adventure|Sci-Fi","Action"
"260","Star Wars: Episode IV - A New Hope (1977)","Action|Adventure|Sci-Fi","Adventure"
"260","Star Wars: Episode IV - A New Hope (1977)","Action|Adventure|Sci-Fi","Sci-Fi"
"261","Little Women (1994)","Drama","Drama"
"262","Little Princess, A (1995)","Children|Drama","Children"
"262","Little Princess, A (1995)","Children|Drama","Drama"
"263","Ladybird Ladybird (1994)","Drama","Drama"
"265","Like Water for Chocolate (Como agua para chocolate) (1992)","Drama|Fantasy|Romance","Drama"
"265","Like Water for Chocolate (Como agua para chocolate) (1992)","Drama|Fantasy|Romance","Fantasy"
"265","Like Water for Chocolate (Como agua para chocolate) (1992)","Drama|Fantasy|Romance","Romance"
"266","Legends of the Fall (1994)","Drama|Romance|War|Western","Drama"
"266","Legends of the Fall (1994)","Drama|Romance|War|Western","Romance"
"266","Legends of the Fall (1994)","Drama|Romance|War|Western","War"
"266","Legends of the Fall (1994)","Drama|Romance|War|Western","Western"
"267","Major Payne (1995)","Comedy","Comedy"
"269","My Crazy Life (Mi vida loca) (1993)","Drama","Drama"
"270","Love Affair (1994)","Drama|Romance","Drama"
"270","Love Affair (1994)","Drama|Romance","Romance"
"271","Losing Isaiah (1995)","Drama","Drama"
"272","Madness of King George, The (1994)","Comedy|Drama","Comedy"
"272","Madness of King George, The (1994)","Comedy|Drama","Drama"
"273","Mary Shelley's Frankenstein (Frankenstein) (1994)","Drama|Horror|Sci-Fi","Drama"
"273","Mary Shelley's Frankenstein (Frankenstein) (1994)","Drama|Horror|Sci-Fi","Horror"
"273","Mary Shelley's Frankenstein (Frankenstein) (1994)","Drama|Horror|Sci-Fi","Sci-Fi"
"274","Man of the House (1995)","Comedy","Comedy"
"275","Mixed Nuts (1994)","Comedy","Comedy"
"276","Milk Money (1994)","Comedy|Romance","Comedy"
"276","Milk Money (1994)","Comedy|Romance","Romance"
"277","Miracle on 34th Street (1994)","Drama","Drama"
"278","Miami Rhapsody (1995)","Comedy","Comedy"
"279","My Family (1995)","Drama","Drama"
"280","Murder in the First (1995)","Drama|Thriller","Drama"
"280","Murder in the First (1995)","Drama|Thriller","Thriller"
"281","Nobody's Fool (1994)","Comedy|Drama|Romance","Comedy"
"281","Nobody's Fool (1994)","Comedy|Drama|Romance","Drama"
"281","Nobody's Fool (1994)","Comedy|Drama|Romance","Romance"
"282","Nell (1994)","Drama","Drama"
"283","New Jersey Drive (1995)","Crime|Drama","Crime"
"283","New Jersey Drive (1995)","Crime|Drama","Drama"
"284","New York Cop (Nyû Yôku no koppu) (1993)","Action|Crime","Action"
"284","New York Cop (Nyû Yôku no koppu) (1993)","Action|Crime","Crime"
"285","Beyond Bedlam (1993)","Drama|Horror","Drama"
"285","Beyond Bedlam (1993)","Drama|Horror","Horror"
"287","Nina Takes a Lover (1994)","Comedy|Romance","Comedy"
"287","Nina Takes a Lover (1994)","Comedy|Romance","Romance"
"288","Natural Born Killers (1994)","Action|Crime|Thriller","Action"
"288","Natural Born Killers (1994)","Action|Crime|Thriller","Crime"
"288","Natural Born Killers (1994)","Action|Crime|Thriller","Thriller"
"289","Only You (1994)","Comedy|Romance","Comedy"
"289","Only You (1994)","Comedy|Romance","Romance"
"290","Once Were Warriors (1994)","Crime|Drama","Crime"
"290","Once Were Warriors (1994)","Crime|Drama","Drama"
"291","Poison Ivy II (1996)","Drama|Thriller","Drama"
"291","Poison Ivy II (1996)","Drama|Thriller","Thriller"
"292","Outbreak (1995)","Action|Drama|Sci-Fi|Thriller","Action"
"292","Outbreak (1995)","Action|Drama|Sci-Fi|Thriller","Drama"
"292","Outbreak (1995)","Action|Drama|Sci-Fi|Thriller","Sci-Fi"
"292","Outbreak (1995)","Action|Drama|Sci-Fi|Thriller","Thriller"
"293","Léon: The Professional (a.k.a. The Professional) (Léon) (1994)","Action|Crime|Drama|Thriller","Action"
"293","Léon: The Professional (a.k.a. The Professional) (Léon) (1994)","Action|Crime|Drama|Thriller","Crime"
"293","Léon: The Professional (a.k.a. The Professional) (Léon) (1994)","Action|Crime|Drama|Thriller","Drama"
"293","Léon: The Professional (a.k.a. The Professional) (Léon) (1994)","Action|Crime|Drama|Thriller","Thriller"
"294","Perez Family, The (1995)","Comedy|Romance","Comedy"
"294","Perez Family, The (1995)","Comedy|Romance","Romance"
"295","Pyromaniac's Love Story, A (1995)","Comedy|Romance","Comedy"
"295","Pyromaniac's Love Story, A (1995)","Comedy|Romance","Romance"
"296","Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller","Comedy"
"296","Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller","Crime"
"296","Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller","Drama"
"296","Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller","Thriller"
"298","Pushing Hands (Tui shou) (1992)","Drama","Drama"
"299","Priest (1994)","Drama","Drama"
"300","Quiz Show (1994)","Drama","Drama"
"301","Picture Bride (Bijo photo) (1994)","Drama|Romance","Drama"
"301","Picture Bride (Bijo photo) (1994)","Drama|Romance","Romance"
"302","Queen Margot (Reine Margot, La) (1994)","Drama|Romance","Drama"
"302","Queen Margot (Reine Margot, La) (1994)","Drama|Romance","Romance"
"303","Quick and the Dead, The (1995)","Action|Thriller|Western","Action"
"303","Quick and the Dead, The (1995)","Action|Thriller|Western","Thriller"
"303","Quick and the Dead, The (1995)","Action|Thriller|Western","Western"
"304","Roommates (1995)","Comedy|Drama","Comedy"
"304","Roommates (1995)","Comedy|Drama","Drama"
"305","Ready to Wear (Pret-A-Porter) (1994)","Comedy","Comedy"
"306","Three Colors: Red (Trois couleurs: Rouge) (1994)","Drama","Drama"
"307","Three Colors: Blue (Trois couleurs: Bleu) (1993)","Drama","Drama"
"308","Three Colors: White (Trzy kolory: Bialy) (1994)","Comedy|Drama","Comedy"
"308","Three Colors: White (Trzy kolory: Bialy) (1994)","Comedy|Drama","Drama"
"310","Rent-a-Kid (1995)","Comedy","Comedy"
"311","Relative Fear (1994)","Horror|Thriller","Horror"
"311","Relative Fear (1994)","Horror|Thriller","Thriller"
"312","Stuart Saves His Family (1995)","Comedy","Comedy"
"313","Swan Princess, The (1994)","Animation|Children","Animation"
"313","Swan Princess, The (1994)","Animation|Children","Children"
"314","Secret of Roan Inish, The (1994)","Children|Drama|Fantasy|Mystery","Children"
"314","Secret of Roan Inish, The (1994)","Children|Drama|Fantasy|Mystery","Drama"
"314","Secret of Roan Inish, The (1994)","Children|Drama|Fantasy|Mystery","Fantasy"
"314","Secret of Roan Inish, The (1994)","Children|Drama|Fantasy|Mystery","Mystery"
"315","Specialist, The (1994)","Action|Drama|Thriller","Action"
"315","Specialist, The (1994)","Action|Drama|Thriller","Drama"
"315","Specialist, The (1994)","Action|Drama|Thriller","Thriller"
"316","Stargate (1994)","Action|Adventure|Sci-Fi","Action"
"316","Stargate (1994)","Action|Adventure|Sci-Fi","Adventure"
"316","Stargate (1994)","Action|Adventure|Sci-Fi","Sci-Fi"
"317","Santa Clause, The (1994)","Comedy|Drama|Fantasy","Comedy"
"317","Santa Clause, The (1994)","Comedy|Drama|Fantasy","Drama"
"317","Santa Clause, The (1994)","Comedy|Drama|Fantasy","Fantasy"
"318","Shawshank Redemption, The (1994)","Crime|Drama","Crime"
"318","Shawshank Redemption, The (1994)","Crime|Drama","Drama"
"319","Shallow Grave (1994)","Comedy|Drama|Thriller","Comedy"
"319","Shallow Grave (1994)","Comedy|Drama|Thriller","Drama"
"319","Shallow Grave (1994)","Comedy|Drama|Thriller","Thriller"
"320","Suture (1993)","Film-Noir|Thriller","Film-Noir"
"320","Suture (1993)","Film-Noir|Thriller","Thriller"
"321","Strawberry and Chocolate (Fresa y chocolate) (1993)","Drama","Drama"
"322","Swimming with Sharks (1995)","Comedy|Drama","Comedy"
"322","Swimming with Sharks (1995)","Comedy|Drama","Drama"
"324","Sum of Us, The (1994)","Comedy|Drama","Comedy"
"324","Sum of Us, The (1994)","Comedy|Drama","Drama"
"325","National Lampoon's Senior Trip (1995)","Comedy","Comedy"
"326","To Live (Huozhe) (1994)","Drama","Drama"
"327","Tank Girl (1995)","Action|Comedy|Sci-Fi","Action"
"327","Tank Girl (1995)","Action|Comedy|Sci-Fi","Comedy"
"327","Tank Girl (1995)","Action|Comedy|Sci-Fi","Sci-Fi"
"328","Tales from the Crypt Presents: Demon Knight (1995)","Horror|Thriller","Horror"
"328","Tales from the Crypt Presents: Demon Knight (1995)","Horror|Thriller","Thriller"
"329","Star Trek: Generations (1994)","Adventure|Drama|Sci-Fi","Adventure"
"329","Star Trek: Generations (1994)","Adventure|Drama|Sci-Fi","Drama"
"329","Star Trek: Generations (1994)","Adventure|Drama|Sci-Fi","Sci-Fi"
"330","Tales from the Hood (1995)","Action|Crime|Horror","Action"
"330","Tales from the Hood (1995)","Action|Crime|Horror","Crime"
"330","Tales from the Hood (1995)","Action|Crime|Horror","Horror"
"331","Tom & Viv (1994)","Drama","Drama"
"332","Village of the Damned (1995)","Horror|Sci-Fi","Horror"
"332","Village of the Damned (1995)","Horror|Sci-Fi","Sci-Fi"
"333","Tommy Boy (1995)","Comedy","Comedy"
"334","Vanya on 42nd Street (1994)","Drama","Drama"
"335","Underneath (1995)","Mystery|Thriller","Mystery"
"335","Underneath (1995)","Mystery|Thriller","Thriller"
"336","Walking Dead, The (1995)","Drama|War","Drama"
"336","Walking Dead, The (1995)","Drama|War","War"
"337","What's Eating Gilbert Grape (1993)","Drama","Drama"
"338","Virtuosity (1995)","Action|Sci-Fi|Thriller","Action"
"338","Virtuosity (1995)","Action|Sci-Fi|Thriller","Sci-Fi"
"338","Virtuosity (1995)","Action|Sci-Fi|Thriller","Thriller"
"339","While You Were Sleeping (1995)","Comedy|Romance","Comedy"
"339","While You Were Sleeping (1995)","Comedy|Romance","Romance"
"340","War, The (1994)","Adventure|Drama|War","Adventure"
"340","War, The (1994)","Adventure|Drama|War","Drama"
"340","War, The (1994)","Adventure|Drama|War","War"
"341","Double Happiness (1994)","Drama","Drama"
"342","Muriel's Wedding (1994)","Comedy","Comedy"
"343","Baby-Sitters Club, The (1995)","Children","Children"
"344","Ace Ventura: Pet Detective (1994)","Comedy","Comedy"
"345","Adventures of Priscilla, Queen of the Desert, The (1994)","Comedy|Drama","Comedy"
"345","Adventures of Priscilla, Queen of the Desert, The (1994)","Comedy|Drama","Drama"
"346","Backbeat (1993)","Drama|Musical","Drama"
"346","Backbeat (1993)","Drama|Musical","Musical"
"347","Bitter Moon (1992)","Drama|Film-Noir|Romance","Drama"
"347","Bitter Moon (1992)","Drama|Film-Noir|Romance","Film-Noir"
"347","Bitter Moon (1992)","Drama|Film-Noir|Romance","Romance"
"348","Bullets Over Broadway (1994)","Comedy","Comedy"
"349","Clear and Present Danger (1994)","Action|Crime|Drama|Thriller","Action"
"349","Clear and Present Danger (1994)","Action|Crime|Drama|Thriller","Crime"
"349","Clear and Present Danger (1994)","Action|Crime|Drama|Thriller","Drama"
"349","Clear and Present Danger (1994)","Action|Crime|Drama|Thriller","Thriller"
"350","Client, The (1994)","Drama|Mystery|Thriller","Drama"
"350","Client, The (1994)","Drama|Mystery|Thriller","Mystery"
"350","Client, The (1994)","Drama|Mystery|Thriller","Thriller"
"351","Corrina, Corrina (1994)","Comedy|Drama|Romance","Comedy"
"351","Corrina, Corrina (1994)","Comedy|Drama|Romance","Drama"
"351","Corrina, Corrina (1994)","Comedy|Drama|Romance","Romance"
"352","Crooklyn (1994)","Comedy|Drama","Comedy"
"352","Crooklyn (1994)","Comedy|Drama","Drama"
"353","Crow, The (1994)","Action|Crime|Fantasy|Thriller","Action"
"353","Crow, The (1994)","Action|Crime|Fantasy|Thriller","Crime"
"353","Crow, The (1994)","Action|Crime|Fantasy|Thriller","Fantasy"
"353","Crow, The (1994)","Action|Crime|Fantasy|Thriller","Thriller"
"354","Cobb (1994)","Drama","Drama"
"355","Flintstones, The (1994)","Children|Comedy|Fantasy","Children"
"355","Flintstones, The (1994)","Children|Comedy|Fantasy","Comedy"
"355","Flintstones, The (1994)","Children|Comedy|Fantasy","Fantasy"
"356","Forrest Gump (1994)","Comedy|Drama|Romance|War","Comedy"
"356","Forrest Gump (1994)","Comedy|Drama|Romance|War","Drama"
"356","Forrest Gump (1994)","Comedy|Drama|Romance|War","Romance"
"356","Forrest Gump (1994)","Comedy|Drama|Romance|War","War"
"357","Four Weddings and a Funeral (1994)","Comedy|Romance","Comedy"
"357","Four Weddings and a Funeral (1994)","Comedy|Romance","Romance"
"358","Higher Learning (1995)","Drama","Drama"
"359","I Like It Like That (1994)","Comedy|Drama|Romance","Comedy"
"359","I Like It Like That (1994)","Comedy|Drama|Romance","Drama"
"359","I Like It Like That (1994)","Comedy|Drama|Romance","Romance"
"360","I Love Trouble (1994)","Action|Comedy","Action"
"360","I Love Trouble (1994)","Action|Comedy","Comedy"
"361","It Could Happen to You (1994)","Comedy|Drama|Romance","Comedy"
"361","It Could Happen to You (1994)","Comedy|Drama|Romance","Drama"
"361","It Could Happen to You (1994)","Comedy|Drama|Romance","Romance"
"362","Jungle Book, The (1994)","Adventure|Children|Romance","Adventure"
"362","Jungle Book, The (1994)","Adventure|Children|Romance","Children"
"362","Jungle Book, The (1994)","Adventure|Children|Romance","Romance"
"363","Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)","Documentary","Documentary"
"364","Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical|IMAX","Adventure"
"364","Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical|IMAX","Animation"
"364","Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical|IMAX","Children"
"364","Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical|IMAX","Drama"
"364","Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical|IMAX","IMAX"
"364","Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical|IMAX","Musical"
"365","Little Buddha (1993)","Drama","Drama"
"366","Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)","Drama|Horror|Mystery|Thriller","Drama"
"366","Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)","Drama|Horror|Mystery|Thriller","Horror"
"366","Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)","Drama|Horror|Mystery|Thriller","Mystery"
"366","Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)","Drama|Horror|Mystery|Thriller","Thriller"
